"N","param","mean","2.5%","25%","50%","75%","97.5%","species","it"
100,"mu[3]",-3.063725876,-4.94380739,-4.443628045,-3.799680892,-2.371978056,2.631769551,"Clupea pallasii",11
100,"mu[4]",-3.42998117,-4.96414651,-4.647194376,-4.14435395,-2.755562027,1.548678763,"Clupea pallasii",11
100,"mu[5]",-3.621830481,-4.972785161,-4.735656384,-4.291525897,-3.304460818,1.227292904,"Clupea pallasii",11
100,"alpha",3.471655697,2.094930384,2.902762785,3.393884698,3.985906272,5.229615512,"Clupea pallasii",12
100,"rho",0.712764387,-0.830718354,0.254072621,0.585264744,1.189494109,2.313587069,"Clupea pallasii",12
100,"sigma",3.232625785,2.686951491,3.05194087,3.24124907,3.43503437,3.789263774,"Clupea pallasii",12
100,"mu[1]",-1.705450234,-4.684080928,-2.925143667,-1.833372137,-0.711041973,2.15072732,"Clupea pallasii",12
100,"mu[2]",-1.922814634,-4.693688729,-3.350751845,-2.291386103,-0.903693401,2.932836459,"Clupea pallasii",12
100,"mu[3]",-2.735983914,-4.863677403,-3.964455364,-3.062063869,-1.962416368,1.671306543,"Clupea pallasii",12
100,"mu[4]",-3.391274792,-4.935570403,-4.454650682,-3.80041106,-2.754024809,0.221153495,"Clupea pallasii",12
100,"mu[5]",-3.294953945,-4.949074156,-4.395049202,-3.667653627,-2.594155015,0.486974709,"Clupea pallasii",12
100,"alpha",3.213069582,2.390850681,2.931075579,3.206662952,3.492501171,4.072504347,"Clupea pallasii",13
100,"rho",-1.134074665,-1.649358316,-1.288759539,-1.127870178,-0.973692161,-0.657741586,"Clupea pallasii",13
100,"sigma",2.17540341,1.598841434,1.958725894,2.158694163,2.374329315,2.855694003,"Clupea pallasii",13
100,"mu[1]",-2.622794522,-4.687323611,-3.301754508,-2.623935176,-1.922164998,-0.551642494,"Clupea pallasii",13
100,"mu[2]",-3.667072734,-4.886694123,-4.266702858,-3.739248572,-3.19387591,-1.896633618,"Clupea pallasii",13
100,"mu[3]",-4.019689908,-4.959421812,-4.60384374,-4.168245299,-3.610301005,-2.192915477,"Clupea pallasii",13
100,"mu[4]",-3.986840933,-4.958438067,-4.579025413,-4.137440955,-3.527746734,-2.275797497,"Clupea pallasii",13
100,"mu[5]",-4.352648167,-4.978478856,-4.768299563,-4.488052141,-4.081115464,-2.992863491,"Clupea pallasii",13
100,"alpha",3.588569206,1.822210924,2.939395025,3.574623696,4.218913632,5.379887286,"Clupea pallasii",14
100,"rho",1.725402634,0.220985877,1.443665312,1.812883594,2.126179096,2.744036333,"Clupea pallasii",14
100,"sigma",3.284508681,2.884721216,3.122582196,3.272223682,3.432583758,3.761152215,"Clupea pallasii",14
100,"mu[1]",-1.546471429,-4.78157277,-3.218291022,-1.794838434,-0.238075762,3.489464869,"Clupea pallasii",14
100,"mu[2]",-1.025728292,-4.569728213,-2.819371157,-1.354642362,0.408981012,4.384360267,"Clupea pallasii",14
100,"mu[3]",-2.451189218,-4.885690605,-4.025497581,-2.942348884,-1.300536397,2.520972535,"Clupea pallasii",14
100,"mu[4]",-2.548446006,-4.927997474,-4.049986256,-2.97408058,-1.481833113,2.183179346,"Clupea pallasii",14
100,"mu[5]",-2.574948198,-4.922551024,-4.069986156,-3.017311522,-1.545087531,2.142595824,"Clupea pallasii",14
100,"alpha",3.25355917,1.899689407,2.688802282,3.188451038,3.75507455,4.990427717,"Clupea pallasii",15
100,"rho",0.539092116,-1.835224237,0.139560715,0.60700772,1.012922658,2.095854159,"Clupea pallasii",15
100,"sigma",3.67910652,3.077894175,3.487951691,3.685891138,3.879900624,4.264896126,"Clupea pallasii",15
100,"mu[1]",-1.799893054,-4.662327165,-3.016779407,-1.928711956,-0.782421403,2.203135241,"Clupea pallasii",15
100,"mu[2]",-1.761565562,-4.614962305,-3.062639694,-1.98736797,-0.759056859,2.462879772,"Clupea pallasii",15
100,"mu[3]",-2.851967709,-4.912605836,-4.074786181,-3.170501649,-2.021258868,1.208970107,"Clupea pallasii",15
100,"mu[4]",-2.526100049,-4.814646691,-3.806410686,-2.828298256,-1.647903561,1.644614194,"Clupea pallasii",15
100,"mu[5]",-3.300069523,-4.950139291,-4.42771968,-3.717130249,-2.617772406,0.483523224,"Clupea pallasii",15
100,"alpha",3.541614282,2.091245193,2.963664723,3.502676089,4.088570207,5.182262367,"Clupea pallasii",16
100,"rho",0.520187364,-2.868306543,0.049668343,0.649194585,1.378103588,2.30760425,"Clupea pallasii",16
100,"sigma",3.265095479,0.818396761,3.177605816,3.407122979,3.608097833,3.995419213,"Clupea pallasii",16
100,"mu[1]",-0.744813409,-4.228115021,-1.99746093,-0.813325137,0.417420904,3.212965867,"Clupea pallasii",16
100,"mu[2]",-1.832088141,-4.612566476,-3.20667274,-2.131592415,-0.838115146,2.785288395,"Clupea pallasii",16
100,"mu[3]",-2.964031689,-4.914848665,-4.23040671,-3.384385415,-2.193904615,1.53053827,"Clupea pallasii",16
100,"mu[4]",-3.192378631,-4.949176769,-4.410240754,-3.674294511,-2.476860088,1.201864463,"Clupea pallasii",16
100,"mu[5]",-3.151073731,-4.93760716,-4.359987872,-3.596697582,-2.418118186,1.056433751,"Clupea pallasii",16
100,"alpha",4.258761471,3.65058869,4.026440886,4.239325759,4.477344564,4.987605166,"Clupea pallasii",17
100,"rho",-1.364748623,-1.682657628,-1.447769979,-1.35253612,-1.266412734,-1.114056039,"Clupea pallasii",17
100,"sigma",0.707325252,0.167441576,0.470259112,0.661906931,0.891932636,1.510054209,"Clupea pallasii",17
100,"mu[1]",-3.025769635,-4.708370559,-3.75210564,-3.081260024,-2.362758768,-1.046534649,"Clupea pallasii",17
100,"mu[2]",-2.683508214,-4.604322641,-3.339759065,-2.671393502,-2.033517342,-0.804031858,"Clupea pallasii",17
100,"mu[3]",-3.112205433,-4.835433484,-3.898841384,-3.19326823,-2.45578563,-0.800039302,"Clupea pallasii",17
100,"mu[4]",-4.414951644,-4.981741493,-4.802327099,-4.544483167,-4.16676026,-3.122491104,"Clupea pallasii",17
100,"mu[5]",-4.040525514,-4.955207347,-4.622917335,-4.198657514,-3.605371454,-2.306681967,"Clupea pallasii",17
100,"alpha",3.101475216,1.669609895,2.50888113,3.068144704,3.673418029,4.63720201,"Clupea pallasii",18
100,"rho",0.079414389,-2.96143783,-0.655551301,0.12566477,0.870248526,2.8758137,"Clupea pallasii",18
100,"sigma",3.187475745,0.930564344,3.118839304,3.393737615,3.613449513,4.039957756,"Clupea pallasii",18
100,"mu[1]",-0.422267597,-3.377652355,-1.590181419,-0.524751654,0.519391891,3.252256242,"Clupea pallasii",18
100,"mu[2]",-1.88761642,-4.422271585,-3.065564357,-2.143910058,-1.102808221,2.120362073,"Clupea pallasii",18
100,"mu[3]",-3.724515642,-4.961029051,-4.627664402,-4.137318086,-3.236969119,-0.249837477,"Clupea pallasii",18
100,"mu[4]",-3.576487741,-4.963851122,-4.583846096,-4.011838528,-3.038350366,0.381910635,"Clupea pallasii",18
100,"mu[5]",-3.651041184,-4.968750264,-4.588491389,-4.065002045,-3.15999936,0.542250152,"Clupea pallasii",18
100,"alpha",2.905094004,1.774541074,2.496424701,2.878137552,3.230058657,4.443820208,"Clupea pallasii",19
100,"rho",-0.856552938,-2.38458212,-1.656068629,-1.265500424,-0.544865779,2.489162892,"Clupea pallasii",19
100,"sigma",2.646566834,1.739660967,2.306325663,2.624438804,2.999369981,3.545945224,"Clupea pallasii",19
100,"mu[1]",-3.053179742,-4.786339985,-3.86968744,-3.244780784,-2.500076266,0.232659081,"Clupea pallasii",19
100,"mu[2]",-3.217030971,-4.881078819,-3.99063099,-3.391851443,-2.715424103,-0.1112818,"Clupea pallasii",19
100,"mu[3]",-3.796992654,-4.950428032,-4.557973322,-4.109561846,-3.447541977,-0.509229479,"Clupea pallasii",19
100,"mu[4]",-4.144540509,-4.974983895,-4.754805994,-4.44508047,-3.989454704,-0.974743259,"Clupea pallasii",19
100,"mu[5]",-4.149629686,-4.979868331,-4.768157403,-4.461304745,-3.914902573,-1.136412569,"Clupea pallasii",19
100,"alpha",3.468612171,2.338894431,3.106586389,3.480614088,3.842342284,4.469422332,"Clupea pallasii",2
100,"rho",-1.369043093,-2.480783973,-1.79731614,-1.427152627,-1.096911459,1.220427978,"Clupea pallasii",2
100,"sigma",2.755620659,1.837854536,2.396139795,2.74145759,3.078867284,3.859614437,"Clupea pallasii",2
100,"mu[1]",-0.8711084,-3.065533043,-1.61099888,-0.902612913,-0.146115834,1.4772342,"Clupea pallasii",2
100,"mu[2]",-3.367679242,-4.868330872,-4.042128065,-3.427038542,-2.831303784,-1.359857502,"Clupea pallasii",2
100,"mu[3]",-4.127526594,-4.975558677,-4.689025527,-4.325653749,-3.763065938,-2.218228736,"Clupea pallasii",2
100,"mu[4]",-4.103908507,-4.970431147,-4.672442225,-4.26560154,-3.758812292,-2.243380095,"Clupea pallasii",2
100,"mu[5]",-3.899449922,-4.963433134,-4.582622076,-4.107934884,-3.462440292,-1.66085512,"Clupea pallasii",2
100,"alpha",2.807534157,1.40639141,2.330376939,2.75309835,3.231697709,4.594071355,"Clupea pallasii",20
100,"rho",-0.404372298,-2.580994573,-1.595348964,-1.130095175,1.07561746,2.830587727,"Clupea pallasii",20
100,"sigma",3.134246517,2.221155616,2.800676196,3.164512943,3.484952549,3.93056732,"Clupea pallasii",20
100,"mu[1]",-1.672509277,-4.517631624,-2.529526543,-1.729002262,-0.937377528,1.684662907,"Clupea pallasii",20
100,"mu[2]",-3.199549697,-4.835968688,-4.084942191,-3.506025568,-2.796483574,0.837840755,"Clupea pallasii",20
100,"mu[3]",-3.77581567,-4.970129531,-4.630004297,-4.180176845,-3.448808143,0.127443961,"Clupea pallasii",20
100,"mu[4]",-3.810824267,-4.967235485,-4.65134102,-4.245434567,-3.541844889,0.343632538,"Clupea pallasii",20
100,"mu[5]",-3.770164818,-4.968560071,-4.639301113,-4.182687433,-3.456270766,0.387991336,"Clupea pallasii",20
100,"alpha",3.61712558,2.202826859,3.148045379,3.600074653,4.050220272,5.200881664,"Clupea pallasii",3
100,"rho",0.096324727,-2.837565774,-1.710026105,0.602295077,1.868588477,2.53685765,"Clupea pallasii",3
100,"sigma",2.826936293,0.654903411,2.226696162,3.176462972,3.467897693,3.890810691,"Clupea pallasii",3
100,"mu[1]",-0.932056059,-4.397789423,-2.002067109,-1.062667124,-0.051956706,3.478803556,"Clupea pallasii",3
100,"mu[2]",-2.730748666,-4.900855614,-4.110052535,-3.351951319,-1.91833342,2.607624363,"Clupea pallasii",3
100,"mu[3]",-2.795462104,-4.913685507,-4.264222058,-3.465181056,-1.966592518,2.560642346,"Clupea pallasii",3
100,"mu[4]",-3.404855916,-4.947056192,-4.586467037,-4.038479146,-2.824757963,1.329884818,"Clupea pallasii",3
100,"mu[5]",-3.362758019,-4.973068734,-4.576374468,-3.981493696,-2.767741981,1.397641951,"Clupea pallasii",3
100,"alpha",3.6159273,2.73062009,3.296099951,3.602780569,3.921755184,4.579710992,"Clupea pallasii",4
100,"rho",-0.850288928,-1.459761208,-1.101110594,-0.88339758,-0.624933788,-0.144654438,"Clupea pallasii",4
100,"sigma",2.489334275,1.833092054,2.241958495,2.480332048,2.726446525,3.223872401,"Clupea pallasii",4
100,"mu[1]",-0.520272164,-3.052570884,-1.409694313,-0.540627297,0.350441797,2.147870067,"Clupea pallasii",4
100,"mu[2]",-3.032611681,-4.829443533,-3.84185441,-3.102910888,-2.365762719,-0.587326854,"Clupea pallasii",4
100,"mu[3]",-3.874213645,-4.950682047,-4.529014884,-4.034365032,-3.402049098,-1.890770578,"Clupea pallasii",4
100,"mu[4]",-3.802394081,-4.937177097,-4.491172064,-3.964636305,-3.293704107,-1.758219116,"Clupea pallasii",4
100,"mu[5]",-4.075914405,-4.973716156,-4.67690685,-4.272601136,-3.679485114,-2.084028327,"Clupea pallasii",4
100,"alpha",4.23148154,2.944512123,3.945185346,4.301684164,4.586768743,5.149581739,"Clupea pallasii",5
100,"rho",-1.937608043,-2.816626088,-2.336359063,-2.032199715,-1.60507816,-0.609834518,"Clupea pallasii",5
100,"sigma",1.432735666,0.075193475,0.613653486,1.290026999,2.143655309,3.393691334,"Clupea pallasii",5
100,"mu[1]",-0.827438582,-2.865402439,-1.544140831,-0.826232781,-0.115289035,1.224673327,"Clupea pallasii",5
100,"mu[2]",-1.886364779,-3.806866072,-2.572183799,-1.877781436,-1.197014847,0.008343807,"Clupea pallasii",5
100,"mu[3]",-4.382030388,-4.980082879,-4.789956506,-4.512915024,-4.120280926,-3.04492526,"Clupea pallasii",5
100,"mu[4]",-4.19732349,-4.964987005,-4.700723241,-4.332037492,-3.846656888,-2.642753859,"Clupea pallasii",5
100,"mu[5]",-3.934067387,-4.945704901,-4.571952225,-4.127244067,-3.473908407,-1.896574155,"Clupea pallasii",5
100,"alpha",4.117020406,2.718538676,3.570581525,4.073760589,4.611757845,5.802045543,"Clupea pallasii",6
100,"rho",0.641646821,0.00234363,0.45743544,0.652202367,0.851452708,1.179998946,"Clupea pallasii",6
100,"sigma",2.14196311,1.783757746,2.00320663,2.131398734,2.270330215,2.557168847,"Clupea pallasii",6
100,"mu[1]",-1.612261966,-4.736608362,-3.151332569,-1.841977099,-0.321957816,3.018879306,"Clupea pallasii",6
100,"mu[2]",-1.392666498,-4.644792117,-2.946778229,-1.631514206,-0.117127665,3.169917896,"Clupea pallasii",6
100,"mu[3]",-3.006454508,-4.902288561,-4.217744303,-3.370353922,-2.153297456,0.772398532,"Clupea pallasii",6
100,"mu[4]",-3.363575301,-4.937406927,-4.380282237,-3.682733892,-2.698206848,0.159342485,"Clupea pallasii",6
100,"mu[5]",-3.37277419,-4.947863227,-4.453750016,-3.740049374,-2.662577171,0.301168945,"Clupea pallasii",6
100,"alpha",3.342139398,2.134471345,2.900172421,3.303208493,3.731949159,4.793237631,"Clupea pallasii",7
100,"rho",-0.691333228,-2.823156585,-0.996413314,-0.681839055,-0.322468856,1.708502673,"Clupea pallasii",7
100,"sigma",3.311943025,1.210034207,3.140378629,3.387825261,3.643465933,4.154498504,"Clupea pallasii",7
100,"mu[1]",-2.131866723,-4.521511446,-3.087145915,-2.192198822,-1.322826254,0.754758821,"Clupea pallasii",7
100,"mu[2]",-1.918299457,-4.42732955,-2.751579909,-1.969510392,-1.117165775,0.748002151,"Clupea pallasii",7
100,"mu[3]",-3.546278933,-4.93587543,-4.389717131,-3.766652976,-2.956164812,-0.990845279,"Clupea pallasii",7
100,"mu[4]",-3.593975616,-4.948382679,-4.434078059,-3.833771074,-3.033887202,-0.867675444,"Clupea pallasii",7
100,"mu[5]",-3.889720005,-4.961392581,-4.606393319,-4.132677842,-3.443317773,-1.406085057,"Clupea pallasii",7
100,"alpha",4.325162176,3.702447936,4.102399981,4.311358855,4.538377281,5.007738205,"Clupea pallasii",8
100,"rho",-2.273496241,-2.801399161,-2.41618423,-2.246570287,-2.1085072,-1.883174093,"Clupea pallasii",8
100,"sigma",0.586828497,0.140211989,0.293500289,0.469328826,0.76553941,1.662771721,"Clupea pallasii",8
100,"mu[1]",-0.410469905,-2.119139651,-1.039266535,-0.413292507,0.199591871,1.339602019,"Clupea pallasii",8
100,"mu[2]",-3.487671643,-4.877278273,-4.086000299,-3.52950598,-2.964338308,-1.724835209,"Clupea pallasii",8
100,"mu[3]",-4.208639238,-4.973674673,-4.688719312,-4.326597909,-3.853733548,-2.707952727,"Clupea pallasii",8
100,"mu[4]",-4.191134443,-4.967426142,-4.697135046,-4.313815224,-3.843132682,-2.652943665,"Clupea pallasii",8
100,"mu[5]",-4.240895326,-4.973397269,-4.750269587,-4.393995879,-3.907214478,-2.613538482,"Clupea pallasii",8
100,"alpha",4.295659929,2.769945733,4.030019349,4.375836308,4.676206763,5.233703089,"Clupea pallasii",9
100,"rho",-2.643174,-2.988986078,-2.889714281,-2.759490963,-2.57968043,-1.662598092,"Clupea pallasii",9
100,"sigma",1.440970405,0.074748067,0.634153551,1.304103584,2.107429742,3.616034107,"Clupea pallasii",9
100,"mu[1]",-0.177182807,-1.803035179,-0.75005407,-0.17883462,0.374761966,1.481390954,"Clupea pallasii",9
100,"mu[2]",-3.189279667,-4.735140161,-3.796990059,-3.210772863,-2.629691232,-1.407216371,"Clupea pallasii",9
100,"mu[3]",-4.180608932,-4.971440501,-4.680935346,-4.323154534,-3.821319838,-2.591745422,"Clupea pallasii",9
100,"mu[4]",-4.203046825,-4.96633714,-4.710081694,-4.353984677,-3.852257285,-2.651254368,"Clupea pallasii",9
100,"mu[5]",-3.924343416,-4.959650285,-4.547310638,-4.07042935,-3.472573114,-1.958120086,"Clupea pallasii",9
100,"alpha",4.492803039,3.491529039,4.216939166,4.52080714,4.791119817,5.380375324,"Engraulis mordax",1
100,"rho",-1.857957866,-2.513582727,-2.108720691,-1.89763336,-1.63989527,-1.017901885,"Engraulis mordax",1
100,"sigma",1.311693757,0.073342172,0.6109227,1.203846917,1.925220594,3.044708686,"Engraulis mordax",1
100,"mu[1]",3.960629191,1.904635183,3.309909329,3.985167439,4.611570305,5.853517624,"Engraulis mordax",1
100,"mu[2]",-3.427965401,-4.860788859,-4.040139823,-3.48014065,-2.848785911,-1.730700519,"Engraulis mordax",1
100,"mu[3]",-3.936417204,-4.965782988,-4.61770098,-4.121381875,-3.44757035,-1.882711559,"Engraulis mordax",1
100,"mu[4]",-4.186621419,-4.970801968,-4.692502459,-4.341192877,-3.828288023,-2.572368613,"Engraulis mordax",1
100,"mu[5]",-4.204580907,-4.978899449,-4.719796471,-4.354197468,-3.864328858,-2.471247537,"Engraulis mordax",1
100,"alpha",4.101058674,2.820184951,3.613532613,4.075924051,4.562585848,5.507989737,"Engraulis mordax",10
100,"rho",0.548687173,-0.777836962,0.395013074,0.640052953,0.83570632,1.119735215,"Engraulis mordax",10
100,"sigma",3.546122739,2.956634429,3.368260393,3.544058779,3.731585849,4.12817213,"Engraulis mordax",10
100,"mu[1]",0.893923051,-3.325479297,-0.564224669,0.926723672,2.359025531,4.990538463,"Engraulis mordax",10
100,"mu[2]",-1.94660696,-4.7909873,-3.368345062,-2.192926297,-0.774606997,2.226565514,"Engraulis mordax",10
100,"mu[3]",-2.747639884,-4.886947532,-4.014285663,-3.071503407,-1.793127763,1.084584044,"Engraulis mordax",10
100,"mu[4]",-2.737607181,-4.929242249,-4.070871899,-3.014088856,-1.748091431,1.179777633,"Engraulis mordax",10
100,"mu[5]",-2.337178332,-4.866449365,-3.758487841,-2.646960371,-1.259308097,2.010000102,"Engraulis mordax",10
100,"alpha",3.966655551,2.843417854,3.505301303,3.900134942,4.372073865,5.368105441,"Engraulis mordax",11
100,"rho",0.497753316,-1.006960204,0.287873605,0.645317928,0.864199793,1.233710987,"Engraulis mordax",11
100,"sigma",3.025782453,2.237720193,2.861385812,3.052570547,3.227326441,3.587047216,"Engraulis mordax",11
100,"mu[1]",2.195570674,-2.528625652,0.859075522,2.383034001,3.62186852,6.398256503,"Engraulis mordax",11
100,"mu[2]",-2.842551185,-4.928163763,-4.067139098,-3.143996278,-1.94962553,0.829305127,"Engraulis mordax",11
100,"mu[3]",-2.498209626,-4.836167288,-3.827442765,-2.821205469,-1.487779466,1.559592437,"Engraulis mordax",11
100,"mu[4]",-3.34066964,-4.941292439,-4.421768161,-3.675155465,-2.663907816,0.22842245,"Engraulis mordax",11
100,"mu[5]",-2.750332228,-4.90306672,-4.083083318,-3.106851233,-1.784307306,1.318692267,"Engraulis mordax",11
100,"alpha",4.74456106,4.077035545,4.486839018,4.731765586,4.980809336,5.482153153,"Engraulis mordax",12
100,"rho",-1.618400998,-1.967404074,-1.729927068,-1.606292505,-1.500888197,-1.315545499,"Engraulis mordax",12
100,"sigma",0.854531983,0.299913391,0.603805594,0.807015701,1.059198587,1.654471273,"Engraulis mordax",12
100,"mu[1]",3.377038253,1.20518561,2.620718716,3.364289838,4.123362099,5.575105656,"Engraulis mordax",12
100,"mu[2]",-3.073835883,-4.800096414,-3.815142034,-3.114492712,-2.399597384,-1.001235705,"Engraulis mordax",12
100,"mu[3]",-3.462082952,-4.885060228,-4.255632974,-3.611204149,-2.823071076,-1.172121237,"Engraulis mordax",12
100,"mu[4]",-4.093751418,-4.966090463,-4.678158338,-4.255134152,-3.709970747,-2.314750076,"Engraulis mordax",12
100,"mu[5]",-4.210997806,-4.971725887,-4.728062516,-4.376879673,-3.8613136,-2.62070793,"Engraulis mordax",12
100,"alpha",4.48553352,3.257467588,4.01102149,4.443621655,4.922865036,5.961333607,"Engraulis mordax",13
100,"rho",0.555219484,-0.825077873,0.430935997,0.689689484,0.866057734,1.142549143,"Engraulis mordax",13
100,"sigma",2.999246382,2.116611282,2.83682324,3.029598453,3.209645124,3.581186425,"Engraulis mordax",13
100,"mu[1]",-0.036887609,-4.154418872,-1.639955117,-0.066738678,1.508815002,4.42493267,"Engraulis mordax",13
100,"mu[2]",-2.813642447,-4.900107933,-4.083804463,-3.153467973,-1.88944134,1.125996226,"Engraulis mordax",13
100,"mu[3]",-3.159644495,-4.954472866,-4.312415661,-3.506713091,-2.381560505,0.514749626,"Engraulis mordax",13
100,"mu[4]",-2.133593097,-4.860262284,-3.598424087,-2.430757093,-0.999965062,2.325187398,"Engraulis mordax",13
100,"mu[5]",-2.577602179,-4.91779226,-4.008374122,-2.920333411,-1.541311792,1.815252547,"Engraulis mordax",13
100,"alpha",4.247715002,2.970500506,3.729024137,4.206149771,4.712589801,5.768941934,"Engraulis mordax",14
100,"rho",0.735037136,0.104565399,0.543726909,0.75749683,0.951175039,1.241385073,"Engraulis mordax",14
100,"sigma",3.45120725,3.00063343,3.270727804,3.435527213,3.616659037,3.994440527,"Engraulis mordax",14
